utterance,intent
"I have an issue when trying to pay for my online order, what do I have to do to notify it?",payment_issue
"I have an issue when trying to pay for my online order, what do I have to do to report it?",payment_issue
"i have an issue when trying to pay for my online order, what should i do to inform of it?",payment_issue
"I have an issue when trying to pay for my online order, what should I do to notify it?",payment_issue
"I have an issue when trying to pay for my online order, what should I do to report it?",payment_issue
"I have an issue when trying to pay for my online order, what should I do?",payment_issue
I have an issue when trying to pay for my order,payment_issue
"I have an issue when trying to pay for my order , what can I do to report it?",payment_issue
I have an issue when trying to pay for my order and I want to inform of it,payment_issue
i have an issue when trying to pay for my order and i want to notify it,payment_issue
"I have an issue when trying to pay for my order and I want to notify it, please",payment_issue
I have an issue when trying to pay for my order and I want to report it,payment_issue
"I have an issue when trying to pay for my order, can I inform of it?",payment_issue
"I have an issue when trying to pay for my order, can I report it?",payment_issue
"I have an issue when trying to pay for my order, can you help me?",payment_issue
"I have an issue when trying to pay for my order, can you inform of it?",payment_issue
"I have an issue when trying to pay for my order, can you notify it?",payment_issue
"I have an issue when trying to pay for my order, can you report it?",payment_issue
"I have an issue when trying to pay for my order, help me inform of it",payment_issue
"i have an issue when trying to pay for my order, help me notify it",payment_issue
"I have an issue when trying to pay for my order, help me report it",payment_issue
"I have an issue when trying to pay for my order, how can I inform of it?",payment_issue
"I have an issue when trying to pay for my order, how can I notify it?",payment_issue
"I have an issue when trying to pay for my order, how can I report it?",payment_issue
"I have an issue when trying to pay for my order, how do I inform of it?",payment_issue
"I have an issue when trying to pay for my order, how do I notify it?",payment_issue
